,day,side,entry_time,entry_price,sl,tp,exit_time,exit_price,exit_reason,pnl_dollars,rr,ote_high_used,ote_low_used,4h_trend,1h_trend
96,2016-06-02,short,2016-06-02 08:33:00-04:00,1215.096001003398,1215.8228695865557,1211.6334381914244,2016-06-02 08:45:00-04:00,1215.8228695865557,sl,-100.0,-1.0,1215.79,1213.17,Downtrend,Downtrend
97,2016-06-02,long,2016-06-02 08:52:00-04:00,1214.0875714237716,1213.2941194589505,1217.867315562033,2016-06-02 09:08:00-04:00,1213.2941194589505,sl,-100.0,-1.0,1216.19,1213.33,Downtrend,Downtrend
98,2016-06-03,short,2016-06-03 11:08:00-04:00,1240.4453446603795,1241.277636931171,1236.4805780817844,2016-06-03 12:00:00-04:00,1239.19,close,150.8297871354484,0.0,1241.24,1238.24,Uptrend,Downtrend
99,2016-06-06,short,2016-06-06 08:12:00-04:00,1242.77,1242.906157136067,1242.121392195434,2016-06-06 08:15:00-04:00,1242.906157136067,sl,-100.0,-1.0,1242.9,1241.77,Downtrend,Uptrend
100,2016-06-09,short,2016-06-09 11:10:00-04:00,1268.96,1269.3789450340514,1266.9642836782612,2016-06-09 11:12:00-04:00,1269.3789450340514,sl,-100.0,-1.0,1269.36,1265.72,Downtrend,Uptrend
101,2016-06-13,short,2016-06-13 07:39:00-04:00,1285.7644820228322,1286.5662569103613,1281.9450902187855,2016-06-13 08:50:00-04:00,1286.5662569103613,sl,-100.0,-1.0,1286.53,1283.64,Downtrend,Uptrend
102,2016-06-15,long,2016-06-15 07:49:00-04:00,1280.65,1280.6185791224464,1280.7996787241304,2016-06-15 07:49:00-04:00,1280.7996787241304,tp,476.36710296970705,4.76367102969707,1282.04,1280.68,Uptrend,Uptrend
103,2016-06-17,short,2016-06-17 08:12:00-04:00,1289.57,1289.9889450340515,1287.57428367826,2016-06-17 08:26:00-04:00,1289.9889450340515,sl,-100.0,-1.0,1289.97,1286.51,Uptrend,Uptrend
104,2016-06-20,long,2016-06-20 09:11:00-04:00,1280.28,1279.8191604625433,1282.4752879539137,2016-06-20 09:18:00-04:00,1279.8191604625433,sl,-100.0,-1.0,1284.4,1279.84,Uptrend,Uptrend
105,2016-06-21,long,2016-06-21 08:23:00-04:00,1270.5,1270.5,1270.5,2016-06-21 08:23:00-04:00,1270.5,sl,0.0,0.0,1275.09,1270.5,Downtrend,Downtrend
106,2016-06-22,short,2016-06-22 09:39:00-04:00,1268.21,1268.5556296530924,1266.5635340345652,2016-06-22 09:42:00-04:00,1268.5556296530924,sl,-100.0,-1.0,1268.54,1263.64,Uptrend,Uptrend
107,2016-06-27,short,2016-06-27 11:48:00-04:00,1320.19,1320.7136812925644,1317.6953545978256,2016-06-27 11:51:00-04:00,1317.6953545978256,tp,476.36710296806945,4.763671029680695,1320.69,1318.5,Downtrend,Uptrend
108,2016-06-28,long,2016-06-28 09:50:00-04:00,1315.44,1314.0993758910352,1321.8262922295667,2016-06-28 09:53:00-04:00,1314.0993758910352,sl,-100.0,-1.0,1319.45,1314.16,Uptrend,Downtrend
109,2016-06-30,short,2016-06-30 11:01:00-04:00,1320.06,1321.0235735783185,1315.4698524599985,2016-06-30 11:01:00-04:00,1321.0235735783185,sl,-100.0,-1.0,1320.98,1315.45,Uptrend,Downtrend
110,2016-07-04,short,2016-07-04 08:03:00-04:00,1352.19,1353.0069428164004,1348.298353172608,2016-07-04 09:46:00-04:00,1353.0069428164004,sl,-100.0,-1.0,1352.97,1349.7,Downtrend,Downtrend
111,2016-07-05,short,2016-07-05 11:14:00-04:00,1345.52,1346.242680183739,1342.077389344999,2016-07-05 11:18:00-04:00,1346.242680183739,sl,-100.0,-1.0,1346.21,1342.16,Uptrend,Uptrend
112,2016-07-06,long,2016-07-06 11:19:00-04:00,1365.88,1363.0940155235573,1379.1515135395687,2016-07-06 12:00:00-04:00,1366.26,close,13.639702705202373,0.0,1373.27,1363.22,Downtrend,Downtrend
