,day,side,entry_time,entry_price,sl,tp,exit_time,exit_price,exit_reason,pnl_dollars,rr,ote_low_used,ote_high_used,4h_trend,1h_trend
76,2015-07-09,short,2015-07-09 11:12:00-04:00,1164.2222053481603,1165.6117370038726,1159.5814971918294,2015-07-09 12:00:00-04:00,1161.85,close,170.719777301105,0.0,1162.16,1165.21,Downtrend,Downtrend
77,2015-07-14,long,2015-07-14 08:14:00-04:00,1153.96,1153.552056730206,1155.3224343509346,2015-07-14 08:21:00-04:00,1155.3224343509346,tp,333.9764256001694,3.3397642560016942,1153.67,1154.96,Uptrend,Uptrend
78,2015-07-14,short,2015-07-14 09:06:00-04:00,1157.12,1157.6123453256134,1155.4756826799057,2015-07-14 09:08:00-04:00,1157.6123453256134,sl,-100.0,-1.0,1155.75,1157.47,Downtrend,Downtrend
79,2015-07-15,long,2015-07-15 10:03:00-04:00,1147.43,1146.5578454231988,1150.3427906813092,2015-07-15 10:57:00-04:00,1146.5578454231988,sl,-100.0,-1.0,1146.81,1149.36,Uptrend,Downtrend
80,2015-07-16,long,2015-07-16 09:35:00-04:00,1143.8,1142.1260258929142,1149.3906788883182,2015-07-16 12:00:00-04:00,1144.7,close,53.76427246935773,0.0,1142.61,1146.29,Uptrend,Uptrend
81,2015-07-17,long,2015-07-17 11:12:00-04:00,1132.16,1130.753299069676,1136.8580494859816,2015-07-17 12:00:00-04:00,1131.42,close,-52.60535370723572,0.0,1131.16,1134.3,Uptrend,Uptrend
82,2015-07-20,long,2015-07-20 09:34:00-04:00,1109.7,1109.5030618697544,1110.357726928038,2015-07-20 09:34:00-04:00,1110.357726928038,tp,333.9764256000626,3.339764256000626,1109.56,1113.32,Uptrend,Downtrend
83,2015-07-21,short,2015-07-21 09:04:00-04:00,1104.5,1105.4987576605301,1101.164384864953,2015-07-21 09:14:00-04:00,1105.4987576605301,sl,-100.0,-1.0,1102.94,1105.21,Downtrend,Uptrend
84,2015-07-22,long,2015-07-22 09:27:00-04:00,1088.22,1086.7710980417662,1093.058990970561,2015-07-22 10:59:00-04:00,1093.058990970561,tp,333.9764256002181,3.339764256002181,1087.19,1092.67,Uptrend,Uptrend
85,2015-07-24,long,2015-07-24 09:53:00-04:00,1079.860707164415,1076.5258311907062,1090.998406739608,2015-07-24 12:00:00-04:00,1085.47,close,168.2009429977849,0.0,1077.49,1084.81,Uptrend,Uptrend
86,2015-07-29,long,2015-07-29 09:25:00-04:00,1094.97574628871,1093.9689053185054,1098.3383577724776,2015-07-29 09:30:00-04:00,1093.9689053185054,sl,-100.0,-1.0,1094.26,1096.47,Uptrend,Downtrend
87,2015-07-30,long,2015-07-30 09:23:00-04:00,1085.0,1084.9859329906967,1085.0469804948598,2015-07-30 09:23:00-04:00,1085.0469804948598,tp,333.9764255988296,3.339764255988296,1084.99,1088.86,Uptrend,Uptrend
88,2015-07-31,short,2015-07-31 11:27:00-04:00,1096.84,1099.386128683887,1088.3365304303727,2015-07-31 12:00:00-04:00,1095.27,close,61.66224079464556,0.0,1092.7,1098.65,Downtrend,Downtrend
89,2015-08-05,short,2015-08-05 07:48:00-04:00,1087.98,1088.2472731767616,1087.0873705976633,2015-08-05 07:55:00-04:00,1088.2472731767616,sl,-100.0,-1.0,1086.8,1088.17,Downtrend,Uptrend
90,2015-08-05,long,2015-08-05 11:34:00-04:00,1084.26,1083.626984581354,1086.374122268692,2015-08-05 11:41:00-04:00,1083.626984581354,sl,-100.0,-1.0,1083.81,1085.5,Uptrend,Uptrend
91,2015-08-06,short,2015-08-06 09:02:00-04:00,1086.24,1087.3372267256527,1082.5755214009346,2015-08-06 09:04:00-04:00,1087.3372267256527,sl,-100.0,-1.0,1084.61,1087.02,Downtrend,Uptrend
92,2015-08-07,long,2015-08-07 08:28:00-04:00,1090.82,1089.5399021534051,1095.0952250322425,2015-08-07 08:30:00-04:00,1089.5399021534051,sl,-100.0,-1.0,1089.91,1093.34,Uptrend,Uptrend
93,2015-08-17,short,2015-08-17 09:19:00-04:00,1120.36,1121.4994277535627,1116.554579916354,2015-08-17 09:30:00-04:00,1121.4994277535627,sl,-100.00000000000001,-1.0000000000000002,1117.75,1121.17,Downtrend,Downtrend
94,2015-08-19,long,2015-08-19 07:54:00-04:00,1121.1831299515184,1120.5316446178565,1123.3589373821917,2015-08-19 08:30:00-04:00,1123.3589373821917,tp,333.9764256001832,3.339764256001832,1120.72,1122.15,Uptrend,Downtrend
95,2015-08-24,short,2015-08-24 09:11:00-04:00,1161.47,1161.526268037213,1161.282078020561,2015-08-24 09:11:00-04:00,1161.526268037213,sl,-100.0,-1.0,1154.45,1161.51,Downtrend,Downtrend
96,2015-08-27,long,2015-08-27 09:26:00-04:00,1121.49,1120.9835876650834,1123.1812978149528,2015-08-27 09:28:00-04:00,1120.9835876650834,sl,-100.0,-1.0,1121.13,1124.38,Uptrend,Uptrend
97,2015-09-03,long,2015-09-03 08:22:00-04:00,1126.46,1125.6722474790186,1129.0909077121494,2015-09-03 08:23:00-04:00,1125.6722474790186,sl,-100.0,-1.0,1125.9,1128.77,Uptrend,Uptrend
98,2015-09-07,long,2015-09-07 11:00:00-04:00,1118.96,1118.734927851148,1119.7116879177574,2015-09-07 11:03:00-04:00,1118.734927851148,sl,-100.0,-1.0,1118.8,1120.3,Uptrend,Uptrend
99,2015-09-08,short,2015-09-08 09:09:00-04:00,1123.56,1124.361819530285,1120.8821117929897,2015-09-08 09:52:00-04:00,1120.8821117929897,tp,333.97642560021166,3.3397642560021166,1122.01,1124.13,Downtrend,Uptrend
100,2015-09-10,short,2015-09-10 11:20:00-04:00,1112.8,1115.1632575629446,1104.9072768635508,2015-09-10 12:00:00-04:00,1111.12,close,71.08831582058872,0.0,1108.24,1114.48,Downtrend,Downtrend
101,2015-09-11,long,2015-09-11 09:01:00-04:00,1105.76,1104.9019124325023,1108.6258101864482,2015-09-11 09:03:00-04:00,1104.9019124325023,sl,-100.0,-1.0,1105.15,1107.39,Uptrend,Uptrend
102,2015-09-14,long,2015-09-14 09:52:00-04:00,1104.76,1104.070716544141,1107.0620442481309,2015-09-14 10:51:00-04:00,1107.0620442481309,tp,333.9764256001622,3.339764256001622,1104.27,1106.1,Uptrend,Uptrend
